FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Independent American,Reform,Peace and Justice,Natural Law,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
47059,1,Greene,County,30559,4841,25157,0,0,0,0,0,0,0,0,0,278,202,81,0,0,0,0
47061,1,Grundy,County,6029,960,4931,0,0,0,0,0,0,0,0,0,65,55,18,0,0,0,0
47063,1,Hamblen,County,24977,5225,19382,0,0,0,0,0,0,0,0,0,194,130,46,0,0,0,0
47065,1,Hamilton,County,173117,72115,97475,0,0,0,0,0,0,0,0,0,1592,1479,456,0,0,0,0
47067,1,Hancock,County,2754,343,2365,0,0,0,0,0,0,0,0,0,21,18,7,0,0,0,0
47069,1,Hardeman,County,9121,3204,5731,0,0,0,0,0,0,0,0,0,68,78,40,0,0,0,0
47071,1,Hardin,County,11724,1572,9945,0,0,0,0,0,0,0,0,0,112,73,22,0,0,0,0
47073,1,Hawkins,County,25399,3715,21209,0,0,0,0,0,0,0,0,0,247,165,63,0,0,0,0
47075,1,Haywood,County,6511,3122,3269,0,0,0,0,0,0,0,0,0,46,51,23,0,0,0,0
47077,1,Henderson,County,11880,1704,9994,0,0,0,0,0,0,0,0,0,89,59,34,0,0,0,0
47079,1,Henry,County,14419,3085,11048,0,0,0,0,0,0,0,0,0,124,122,40,0,0,0,0
47081,1,Hickman,County,10197,1947,8055,0,0,0,0,0,0,0,0,0,92,81,22,0,0,0,0
47083,1,Houston,County,3684,801,2814,0,0,0,0,0,0,0,0,0,37,26,6,0,0,0,0
47085,1,Humphreys,County,8119,1789,6153,0,0,0,0,0,0,0,0,0,91,60,26,0,0,0,0
47087,1,Jackson,County,5468,1093,4279,0,0,0,0,0,0,0,0,0,46,40,10,0,0,0,0
47089,1,Jefferson,County,25333,4666,20239,0,0,0,0,0,0,0,0,0,187,191,50,0,0,0,0
47091,1,Johnson,County,7849,1085,6666,0,0,0,0,0,0,0,0,0,50,38,10,0,0,0,0
47093,1,Knox,County,221561,88913,129275,0,0,0,0,0,0,0,0,0,1730,1241,402,0,0,0,0
47095,1,Lake,County,1830,384,1414,0,0,0,0,0,0,0,0,0,16,11,5,0,0,0,0
47097,1,Lauderdale,County,7901,2311,5434,0,0,0,0,0,0,0,0,0,55,76,25,0,0,0,0
47099,1,Lawrence,County,18915,2933,15484,0,0,0,0,0,0,0,0,0,343,116,39,0,0,0,0
47101,1,Lewis,County,5749,1002,4613,0,0,0,0,0,0,0,0,0,63,50,21,0,0,0,0
47103,1,Lincoln,County,15613,2562,12744,0,0,0,0,0,0,0,0,0,159,102,46,0,0,0,0
47105,1,Loudon,County,32792,7428,24848,0,0,0,0,0,0,0,0,0,279,194,43,0,0,0,0
47107,1,McMinn,County,23642,4205,18934,0,0,0,0,0,0,0,0,0,227,212,64,0,0,0,0
47109,1,McNairy,County,11000,1680,9155,0,0,0,0,0,0,0,0,0,85,59,21,0,0,0,0
47111,1,Macon,County,9848,1321,8342,0,0,0,0,0,0,0,0,0,85,78,22,0,0,0,0
47113,1,Madison,County,39166,14807,23578,0,0,0,0,0,0,0,0,0,285,407,89,0,0,0,0
47115,1,Marion,County,13646,3042,10314,0,0,0,0,0,0,0,0,0,137,124,29,0,0,0,0
47117,1,Marshall,County,15596,3391,11916,0,0,0,0,0,0,0,0,0,143,108,38,0,0,0,0
47119,1,Maury,County,51623,14008,36665,0,0,0,0,0,0,0,0,0,514,348,88,0,0,0,0
47121,1,Meigs,County,5904,985,4810,0,0,0,0,0,0,0,0,0,57,44,8,0,0,0,0
47123,1,Monroe,County,21902,3694,17759,0,0,0,0,0,0,0,0,0,222,177,50,0,0,0,0
47125,1,Montgomery,County,79003,30669,46104,0,0,0,0,0,0,0,0,0,930,1003,297,0,0,0,0
47127,1,Moore,County,3586,545,2954,0,0,0,0,0,0,0,0,0,49,32,6,0,0,0,0
47129,1,Morgan,County,8437,1215,7090,0,0,0,0,0,0,0,0,0,65,54,13,0,0,0,0
47131,1,Obion,County,12598,2041,10378,0,0,0,0,0,0,0,0,0,92,58,29,0,0,0,0
47133,1,Overton,County,10594,1970,8413,0,0,0,0,0,0,0,0,0,102,77,32,0,0,0,0
47135,1,Perry,County,3540,569,2906,0,0,0,0,0,0,0,0,0,28,23,14,0,0,0,0
47137,1,Pickett,County,2883,513,2306,0,0,0,0,0,0,0,0,0,33,19,12,0,0,0,0
47139,1,Polk,County,8601,1429,7041,0,0,0,0,0,0,0,0,0,68,48,15,0,0,0,0
47141,1,Putnam,County,34168,8960,24520,0,0,0,0,0,0,0,0,0,362,248,78,0,0,0,0
47143,1,Rhea,County,14129,2284,11553,0,0,0,0,0,0,0,0,0,151,112,29,0,0,0,0
47145,1,Roane,County,26982,6255,20207,0,0,0,0,0,0,0,0,0,255,198,67,0,0,0,0
47147,1,Robertson,County,34294,8322,25146,0,0,0,0,0,0,0,0,0,397,307,122,0,0,0,0
47149,1,Rutherford,County,145113,55605,86026,0,0,0,0,0,0,0,0,0,1554,1525,403,0,0,0,0
47151,1,Scott,County,9146,1062,7924,0,0,0,0,0,0,0,0,0,91,44,25,0,0,0,0
47153,1,Sequatchie,County,7689,1275,6253,0,0,0,0,0,0,0,0,0,85,58,18,0,0,0,0
47155,1,Sevier,County,43270,8399,34101,0,0,0,0,0,0,0,0,0,387,295,88,0,0,0,0
47157,1,Shelby,County,319094,189954,120568,0,0,0,0,0,0,0,0,0,2958,3923,1691,0,0,0,0
47159,1,Smith,County,9008,1576,7255,0,0,0,0,0,0,0,0,0,83,75,19,0,0,0,0
47161,1,Stewart,County,6445,1101,5201,0,0,0,0,0,0,0,0,0,72,51,20,0,0,0,0
47163,1,Sullivan,County,74902,15646,57989,0,0,0,0,0,0,0,0,0,622,488,157,0,0,0,0
47165,1,Sumner,County,95572,27119,66413,0,0,0,0,0,0,0,0,0,1027,778,235,0,0,0,0
47167,1,Tipton,County,26003,5839,19625,0,0,0,0,0,0,0,0,0,253,226,60,0,0,0,0
47169,1,Trousdale,County,4010,842,3079,0,0,0,0,0,0,0,0,0,39,34,16,0,0,0,0
47171,1,Unicoi,County,8313,1403,6754,0,0,0,0,0,0,0,0,0,78,59,19,0,0,0,0
47173,1,Union,County,8279,1315,6834,0,0,0,0,0,0,0,0,0,68,44,18,0,0,0,0
47175,1,Van Buren,County,3144,532,2533,0,0,0,0,0,0,0,0,0,37,27,15,0,0,0,0
47177,1,Warren,County,16329,3648,12287,0,0,0,0,0,0,0,0,0,204,121,69,0,0,0,0
47179,1,Washington,County,60237,16872,42160,0,0,0,0,0,0,0,0,0,609,436,160,0,0,0,0
47181,1,Wayne,County,6565,755,5690,0,0,0,0,0,0,0,0,0,65,42,13,0,0,0,0
47183,1,Weakley,County,13107,2494,10375,0,0,0,0,0,0,0,0,0,121,81,36,0,0,0,0
47185,1,White,County,12736,2174,10316,0,0,0,0,0,0,0,0,0,125,89,32,0,0,0,0
47187,1,Williamson,County,144134,46785,94791,0,0,0,0,0,0,0,0,0,1359,947,252,0,0,0,0
47189,1,Wilson,County,80132,23556,54895,0,0,0,0,0,0,0,0,0,837,653,191,0,0,0,0
48001,1,Anderson,County,19216,3872,15022,0,317,0,0,0,0,0,0,0,4,1,0,0,0,0,0
48003,1,Andrews,County,5972,873,4976,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48005,1,Angelina,County,34066,8382,24994,0,687,0,0,0,0,0,0,0,0,3,0,0,0,0,0
48007,1,Aransas,County,12956,3069,9605,0,280,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48009,1,Archer,County,5109,562,4483,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48011,1,Armstrong,County,1112,97,1001,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48013,1,Atascosa,County,18158,5739,11973,0,445,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48015,1,Austin,County,15289,2998,11981,0,308,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48017,1,Bailey,County,1713,325,1352,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48019,1,Bandera,County,13530,2735,10472,0,319,0,0,0,0,0,0,0,3,1,0,0,0,0,0
48021,1,Bastrop,County,39446,16445,21835,0,1156,0,0,0,0,0,0,0,3,7,0,0,0,0,0
48023,1,Baylor,County,1672,199,1433,0,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0
48025,1,Bee,County,8672,2845,5639,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48027,1,Bell,County,129372,55441,70468,0,3431,0,0,0,0,0,0,0,9,23,0,0,0,0,0
48029,1,Bexar,County,744090,422903,303262,0,17710,0,0,0,0,0,0,0,64,151,0,0,0,0,0
48031,1,Blanco,County,8497,2071,6243,0,180,0,0,0,0,0,0,0,0,3,0,0,0,0,0
48033,1,Borden,County,383,13,366,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48035,1,Bosque,County,9553,1712,7643,0,186,0,0,0,0,0,0,0,6,6,0,0,0,0,0
48037,1,Bowie,County,36197,9405,26219,0,567,0,0,0,0,0,0,0,2,4,0,0,0,0,0
48039,1,Brazoria,County,161446,67075,90208,0,4133,0,0,0,0,0,0,0,12,18,0,0,0,0,0
48041,1,Brazos,County,91745,34849,54153,0,2707,0,0,0,0,0,0,0,4,32,0,0,0,0,0
48043,1,Brewster,County,4544,1998,2422,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48045,1,Briscoe,County,744,79,649,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48047,1,Brooks,County,2302,1379,874,0,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48049,1,Brown,County,16780,2359,14108,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48051,1,Burleson,County,9321,1805,7327,0,187,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48053,1,Burnet,County,28086,6401,21056,0,624,0,0,0,0,0,0,0,3,2,0,0,0,0,0
48055,1,Caldwell,County,15541,6851,8227,0,462,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48057,1,Calhoun,County,7758,2018,5603,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48059,1,Callahan,County,6976,863,5973,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48061,1,Cameron,County,114510,58330,53391,0,2778,0,0,0,0,0,0,0,5,6,0,0,0,0,0
48063,1,Camp,County,5226,1257,3894,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48065,1,Carson,County,3151,328,2755,0,64,0,0,0,0,0,0,0,2,2,0,0,0,0,0
48067,1,Cass,County,14117,2457,11477,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48069,1,Castro,County,1984,408,1530,0,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48071,1,Chambers,County,24877,4617,19746,0,508,0,0,0,0,0,0,0,6,0,0,0,0,0,0
48073,1,Cherokee,County,20393,3915,16065,0,411,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48075,1,Childress,County,2244,285,1919,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48077,1,Clay,County,5879,663,5128,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48079,1,Cochran,County,880,149,706,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48081,1,Coke,County,1804,218,1567,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48083,1,Coleman,County,4122,470,3585,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48085,1,Collin,County,511273,236579,263381,0,11173,0,0,0,0,0,0,0,36,104,0,0,0,0,0
48087,1,Collingsworth,County,1181,141,1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48089,1,Colorado,County,9919,2207,7554,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48091,1,Comal,County,103324,29149,71757,0,2404,0,0,0,0,0,0,0,8,6,0,0,0,0,0
48093,1,Comanche,County,6506,962,5435,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48095,1,Concho,County,1184,176,989,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48097,1,Cooke,County,20299,3620,16284,0,388,0,0,0,0,0,0,0,1,6,0,0,0,0,0
48099,1,Coryell,County,23777,7276,15775,0,720,0,0,0,0,0,0,0,3,3,0,0,0,0,0
48101,1,Cottle,County,643,90,544,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48103,1,Crane,County,1338,196,1115,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0
48105,1,Crockett,County,1373,328,1008,0,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48107,1,Crosby,County,1860,438,1370,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48109,1,Culberson,County,745,340,394,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48111,1,Dallam,County,1425,158,1229,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48113,1,Dallas,County,842425,531153,291528,0,19522,0,0,0,0,0,0,0,52,170,0,0,0,0,0
48115,1,Dawson,County,3455,688,2686,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48117,1,Deaf Smith,County,4225,1025,3113,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48119,1,Delta,County,2655,453,2158,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48121,1,Denton,County,448459,200676,237978,0,9660,0,0,0,0,0,0,0,48,97,0,0,0,0,0
48123,1,DeWitt,County,7750,1392,6240,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48125,1,Dickens,County,983,148,817,0,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48127,1,Dimmit,County,3243,1849,1305,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48129,1,Donley,County,1670,192,1453,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48131,1,Duval,County,4177,2190,1872,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48133,1,Eastland,County,8304,1026,7132,0,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48135,1,Ector,County,42268,10620,30729,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48137,1,Edwards,County,974,152,800,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48139,1,Ellis,County,98775,35685,61020,0,2049,0,0,0,0,0,0,0,4,17,0,0,0,0,0
48141,1,El Paso,County,244987,141826,92997,0,10074,0,0,0,0,0,0,0,32,58,0,0,0,0,0
48143,1,Erath,County,18178,3126,14672,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48145,1,Falls,County,6266,1782,4351,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48147,1,Fannin,County,16338,2927,13084,0,325,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48149,1,Fayette,County,13285,2649,10408,0,225,0,0,0,0,0,0,0,0,3,0,0,0,0,0
48151,1,Fisher,County,1812,358,1420,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48153,1,Floyd,County,2070,406,1617,0,42,0,0,0,0,0,0,0,2,3,0,0,0,0,0
48155,1,Foard,County,538,94,438,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48157,1,Fort Bend,County,356141,186710,159691,0,9638,0,0,0,0,0,0,0,26,76,0,0,0,0,0
48159,1,Franklin,County,5276,859,4349,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48161,1,Freestone,County,8957,1601,7197,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48163,1,Frio,County,4826,2039,2557,0,214,0,0,0,0,0,0,0,8,8,0,0,0,0,0
48165,1,Gaines,County,6367,561,5700,0,103,0,0,0,0,0,0,0,1,2,0,0,0,0,0
48167,1,Galveston,County,158392,59316,95114,0,3935,0,0,0,0,0,0,0,20,7,0,0,0,0,0
48169,1,Garza,County,1569,223,1318,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48171,1,Gillespie,County,16511,3296,12881,0,329,0,0,0,0,0,0,0,1,4,0,0,0,0,0
48173,1,Glasscock,County,660,37,616,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48175,1,Goliad,County,3942,853,3016,0,67,0,0,0,0,0,0,0,4,2,0,0,0,0,0
48177,1,Gonzales,County,7635,1849,5607,0,178,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48179,1,Gray,County,7520,878,6489,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48181,1,Grayson,County,65276,15453,48504,0,1311,0,0,0,0,0,0,0,2,6,0,0,0,0,0
48183,1,Gregg,County,46505,13660,31862,0,967,0,0,0,0,0,0,0,6,10,0,0,0,0,0
48185,1,Grimes,County,13991,2900,10830,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48187,1,Guadalupe,County,84112,30981,50972,0,2134,0,0,0,0,0,0,0,9,16,0,0,0,0,0
48189,1,Hale,County,9195,2013,6941,0,238,0,0,0,0,0,0,0,2,1,0,0,0,0,0
48191,1,Hall,County,1131,155,957,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48193,1,Hamilton,County,4474,679,3699,0,91,0,0,0,0,0,0,0,4,1,0,0,0,0,0
48195,1,Hansford,County,1979,147,1802,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48197,1,Hardeman,County,1398,217,1163,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48199,1,Hardin,County,28068,3603,23992,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48201,1,Harris,County,1548914,841784,666027,0,40807,0,0,0,0,0,0,0,74,222,0,0,0,0,0
48203,1,Harrison,County,30079,7408,22137,0,473,0,0,0,0,0,0,0,59,2,0,0,0,0,0
48205,1,Hartley,County,2005,172,1817,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48207,1,Haskell,County,2234,363,1826,0,39,0,0,0,0,0,0,0,4,2,0,0,0,0,0
48209,1,Hays,County,125576,67475,54436,0,3631,0,0,0,0,0,0,0,13,21,0,0,0,0,0
48211,1,Hemphill,County,1599,195,1380,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48213,1,Henderson,County,38226,7453,30047,0,718,0,0,0,0,0,0,0,1,7,0,0,0,0,0
48215,1,Hidalgo,County,211622,110139,96208,0,5250,0,0,0,0,0,0,0,10,15,0,0,0,0,0
48217,1,Hill,County,16658,3223,13104,0,327,0,0,0,0,0,0,0,3,1,0,0,0,0,0
48219,1,Hockley,County,7955,1355,6437,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48221,1,Hood,County,36463,6604,29112,0,741,0,0,0,0,0,0,0,1,5,0,0,0,0,0
48223,1,Hopkins,County,16705,3142,13269,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48225,1,Houston,County,9285,2104,7033,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48227,1,Howard,County,9512,1895,7388,0,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48229,1,Hudspeth,County,1020,285,702,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48231,1,Hunt,County,46409,11067,34351,0,975,0,0,0,0,0,0,0,3,13,0,0,0,0,0
48233,1,Hutchinson,County,8168,946,7047,0,160,0,0,0,0,0,0,0,9,6,0,0,0,0,0
48235,1,Irion,County,867,118,732,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48237,1,Jack,County,4181,427,3689,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48239,1,Jackson,County,6300,998,5222,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48241,1,Jasper,County,15745,2702,12842,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48243,1,Jeff Davis,County,1155,447,671,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,1,Jefferson,County,84956,39643,43888,0,1400,0,0,0,0,0,0,0,13,12,0,0,0,0,0
48247,1,Jim Hogg,County,1519,917,586,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48249,1,Jim Wells,County,12960,5895,6773,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48251,1,Johnson,County,80323,20935,57382,0,1993,0,0,0,0,0,0,0,4,9,0,0,0,0,0
48253,1,Jones,County,6901,1039,5729,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48255,1,Karnes,County,5010,1175,3743,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48257,1,Kaufman,County,68826,26235,41177,0,1405,0,0,0,0,0,0,0,1,8,0,0,0,0,0
48259,1,Kendall,County,29280,6666,22068,0,543,0,0,0,0,0,0,0,0,3,0,0,0,0,0
48261,1,Kenedy,County,144,48,92,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48263,1,Kent,County,448,58,383,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48265,1,Kerr,County,28122,6672,20840,0,600,0,0,0,0,0,0,0,6,4,0,0,0,0,0
48267,1,Kimble,County,2379,298,2039,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48269,1,King,County,134,5,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48271,1,Kinney,County,1387,390,970,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48273,1,Kleberg,County,9893,4614,5047,0,225,0,0,0,0,0,0,0,1,6,0,0,0,0,0
48275,1,Knox,County,1364,249,1096,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48277,1,Lamar,County,21106,4344,16454,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48279,1,Lamb,County,4111,729,3285,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48281,1,Lampasas,County,11188,2314,8606,0,263,0,0,0,0,0,0,0,4,1,0,0,0,0,0
48283,1,La Salle,County,2112,956,1088,0,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48285,1,Lavaca,County,10419,1378,8915,0,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48287,1,Lee,County,8362,1719,6505,0,136,0,0,0,0,0,0,0,2,0,0,0,0,0,0
48289,1,Leon,County,9010,1115,7734,0,159,0,0,0,0,0,0,0,2,0,0,0,0,0,0
48291,1,Liberty,County,31063,6429,23983,0,636,0,0,0,0,0,0,0,10,5,0,0,0,0,0
48293,1,Limestone,County,9011,2045,6821,0,143,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48295,1,Lipscomb,County,1248,131,1094,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48297,1,Live Oak,County,5062,822,4165,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48299,1,Llano,County,13623,2677,10698,0,247,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48301,1,Loving,County,95,17,75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48303,1,Lubbock,County,124469,37560,83643,0,3250,0,0,0,0,0,0,0,2,14,0,0,0,0,0
48305,1,Lynn,County,2528,367,2118,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48307,1,McCulloch,County,3498,497,2938,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48309,1,McLennan,County,99777,35632,62054,0,2036,0,0,0,0,0,0,0,12,43,0,0,0,0,0
48311,1,McMullen,County,476,48,423,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48313,1,Madison,County,5443,1012,4336,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48315,1,Marion,County,4694,1101,3509,0,83,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48317,1,Martin,County,2067,264,1756,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48319,1,Mason,County,2507,441,2027,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48321,1,Matagorda,County,13209,3486,9482,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48323,1,Maverick,County,14732,6859,7287,0,585,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48325,1,Medina,County,24457,7416,16508,0,524,0,0,0,0,0,0,0,0,9,0,0,0,0,0
48327,1,Menard,County,1036,194,824,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48329,1,Midland,County,58182,11866,45032,0,1283,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48331,1,Milam,County,11036,2462,8347,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48333,1,Mills,County,2730,344,2343,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48335,1,Mitchell,County,2473,374,2059,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48337,1,Montague,County,11014,1353,9489,0,171,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48339,1,Montgomery,County,306517,86879,213797,0,5778,0,0,0,0,0,0,0,19,44,0,0,0,0,0
48341,1,Moore,County,5248,954,4186,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48343,1,Morris,County,5391,1353,3958,0,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48345,1,Motley,County,642,41,592,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48347,1,Nacogdoches,County,25477,7927,17072,0,468,0,0,0,0,0,0,0,1,9,0,0,0,0,0
48349,1,Navarro,County,19798,5120,14327,0,345,0,0,0,0,0,0,0,6,0,0,0,0,0,0
48351,1,Newton,County,5691,972,4650,0,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48353,1,Nolan,County,5040,1123,3808,0,108,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48355,1,Nueces,County,120459,55433,62062,0,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48357,1,Ochiltree,County,2996,280,2669,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48359,1,Oldham,County,961,91,862,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48361,1,Orange,County,35961,6285,29050,0,618,0,0,0,0,0,0,0,5,3,0,0,0,0,0
48363,1,Palo Pinto,County,13243,2355,10611,0,275,0,0,0,0,0,0,0,2,0,0,0,0,0,0
48365,1,Panola,County,11361,1935,9281,0,143,0,0,0,0,0,0,0,2,0,0,0,0,0,0
48367,1,Parker,County,90726,16349,72477,0,1886,0,0,0,0,0,0,0,2,12,0,0,0,0,0
48369,1,Parmer,County,2474,374,2060,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48371,1,Pecos,County,4142,1206,2817,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48373,1,Polk,County,24143,5106,18596,0,436,0,0,0,0,0,0,0,4,1,0,0,0,0,0
48375,1,Potter,County,31890,8933,22109,0,836,0,0,0,0,0,0,0,4,8,0,0,0,0,0
48377,1,Presidio,County,1940,1249,651,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48379,1,Rains,County,6528,951,5450,0,125,0,0,0,0,0,0,0,0,2,0,0,0,0,0
48381,1,Randall,County,66889,13596,51991,0,1286,0,0,0,0,0,0,0,4,12,0,0,0,0,0
48383,1,Reagan,County,936,156,764,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48385,1,Real,County,1949,336,1574,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48387,1,Red River,County,5737,1148,4498,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48389,1,Reeves,County,3288,1142,2034,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48391,1,Refugio,County,3031,958,2004,0,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0
